fipsstat,state,year,vio,prop,murder,rape,assault,rob,auto,burg,larc,rpcpi,rpcim,rpcui,area,density,shalll,aftr,yr70,yr71,yr72,yr73,yr74,yr75,yr76,yr77,yr78,yr79,yr80,yr81,yr82,yr83,yr84,yr85,yr86,yr87,yr88,yr89,yr90,yr91,yr92,yr93,yr94,yr95,yr96,yr97,yr98,yr99,yr00,yr01,yr02,yr03,yr04,yr05,yr06,yr07,AK,AL,AZ,AR,CA,CO,CT,DE,FL,GA,DC,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,trnd,trndAK,trndAL,trndAZ,trndAR,trndCA,trndCO,trndCT,trndDC,trndDE,trndFL,trndGA,trndHI,trndIA,trndID,trndIL,trndIN,trndKS,trndKY,trndLA,trndMA,trndMD,trndME,trndMI,trndMN,trndMO,trndMS,trndMT,trndNC,trndND,trndNE,trndNH,trndNJ,trndNM,trndNV,trndNY,trndOH,trndOK,trndOR,trndPA,trndRI,trndSC,trndSD,trndTN,trndTX,trndUT,trndVA,trndVT,trndWA,trndWI,trndWV,trndWY,incarc_rate,unemp,stnumber,pop_b,ppb,prison_pop,prison_rate,prison_1,rpcrpo,crack,povrate,police,policerate,lpolicerate,ppx1019,ppx2029,ppx3039,ppx4049,ppx5064,ppx65o,vioarr,proparr,aovio,aopro,murarr,raparr,robarr,agaarr,burarr,lararr,autarr,aomur,aorap,aorob,aoaga,aobur,aolar,aoaut,popwm1019,popwm2029,popwm3039,popwm4049,popwm5064,popwm65o,popwf1019,popwf2029,popwf3039,popwf4049,popwf5064,popwf65o,popbm1019,popbm2029,popbm3039,popbm4049,popbm5064,popbm65o,popbf1019,popbf2029,popbf3039,popbf4049,popbf5064,popbf65o,popnm1019,popnm2029,popnm3039,popnm4049,popnm5064,popnm65o,popnf1019,popnf2029,popnf3039,popnf4049,popnf5064,popnf65o,popstate,ppwm1019,ppbm1019,ppnm1019,ppwf1019,ppbf1019,ppnf1019,ppwm2029,ppbm2029,ppnm2029,ppwf2029,ppbf2029,ppnf2029,ppwm3039,ppbm3039,ppnm3039,ppwf3039,ppbf3039,ppnf3039,ppwm4049,ppbm4049,ppnm4049,ppwf4049,ppbf4049,ppnf4049,ppwm5064,ppbm5064,ppnm5064,ppwf5064,ppbf5064,ppnf5064,ppwm65o,ppbm65o,ppnm65o,ppwf65o,ppbf65o,ppnf65o,lmur_1,lrap_1,laga_1,lrob_1,laut_1,lbur_1,llar_1,ratmur,ratrap,rataga,ratrob,rataut,ratbur,ratlar,lmur,lrap,laga,lrob,laut,lbur,llar,lnlpolicerate,lincarc_rate,lrpcim,lrpcui,lrpcrpo,lrpcpi,laovio,laopro,ratrap2,lrap2,ratvio,ratpro,lvio,lpro,mur_1,rap_1,aga_1,rob_1,aut_1,bur_1,lar_1,g_assault,ratgaga,lgaga,domvio
6,California,1985,201763,1516710,2770,11421,101185,86387,177237,448506,890967,11349.67,182.73531,52.87944,156299,168.90703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,7.1999998,5,2038979,.063624002,50158,189.99243,167.43021,973.24951,1.542309,13.6,64524,244.40909,244.4845,.14258111,.19627739,.17196509,.1082066,.12897161,.1049038,,,37.619999,19.639999,,,,,,,,113.9,36.700001,28.030001,43.82,17.51,21.879999,16.280001,14400000,20100000,17200000,11100000,12800000,9103849,13500000,18100000,16400000,11000000,13700000,13200000,1630066,1992021,1512695,902420,915525,507724,1550711,1884604,1566183,967012,1032106,751012,1833064,2032453,1928490,1207369,1073163,645387,1684428,2036165,2120411,1296545,1294213,748436,26400000,.0591533,.0067114001,.0076680998,.055640399,.0063800998,.0070278002,.085568897,.0084865,.0085274996,.077116102,.0080233999,.0085549997,.072608396,.0063260999,.0081193997,.0693883,.0065647,.0089582,.045275401,.0037052,.0049872999,.044981401,.0039833002,.0052740001,.053587101,.0038324001,.0044491999,.057371698,.0043155998,.0054155998,.0381811,.0021369001,.0026648999,.055654801,.0031584001,.0031077,2.3543241,3.8145549,5.9320402,5.784708,6.438118,7.4485769,8.1086159,10.492424,43.261364,383.27652,327.22348,671.35229,1698.8864,3374.875,2.3506534,3.7672598,5.9487567,5.7906432,6.509294,7.4377284,8.124114,5.4991517,5.0875964,4.2794824,3.0394583,6.8806405,9.3369436,37.689999,15.84,43.261364,3.7672598,764.25378,5745.1138,6.6388998,8.656105,10.531008,45.35659,376.92249,325.28683,625.2287,1717.4186,3322.9768,19425,73.579544,4.298367,0
6,California,1986,248370,1576299,3038,12119,140701,92512,205597,457698,913004,12114.77,198.8501,54.855202,156299,173.38562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,6.8000002,5,2087059,.0633476,59484,219.49815,189.9924,1044.306,2.3797929,12.7,66903,246.87454,244.4091,.1399166,.1929823,.17625381,.109497,.1256889,.1053679,,,39.459999,17.16,,,,,,,,102.9,37.349998,26.91,46.52,17.049999,17.32,16.68,14400000,20100000,17200000,11100000,12800000,9103849,13500000,18100000,16400000,11000000,13700000,13200000,1630066,1992021,1512695,902420,915525,507724,1550711,1884604,1566183,967012,1032106,751012,1833064,2032453,1928490,1207369,1073163,645387,1684428,2036165,2120411,1296545,1294213,748436,27100000,.057839699,.0065024998,.0079271002,.054194301,.0061689001,.0072841002,.084047496,.0084129004,.0087986998,.075090803,.0078582997,.0087740999,.0742281,.0065711001,.0086115999,.070612103,.0067540999,.0094768004,.0456958,.0037012999,.0052382001,.045290399,.0039913999,.0055799,.0519199,.0037825999,.0046373,.055453099,.0042563998,.0056396001,.0383582,.0021551,.0027920001,.055562701,.0031930001,.0033068999,2.3506529,3.7672601,5.9487572,5.7906432,6.509294,7.4377279,8.124114,11.210332,44.719559,519.19189,341.37268,758.66052,1688.9225,3369.0186,2.4168358,3.800411,6.2522736,5.8329749,6.6315546,7.4318461,8.1223764,5.4988437,5.1984968,4.3398914,3.052037,6.951108,9.4021807,37.619999,19.639999,44.719559,3.800411,916.49445,5816.6016,6.8205562,8.6684713,10.492424,43.261364,383.27652,327.22348,671.35229,1698.8864,3374.875,23176,85.520294,4.4487538,0
6,California,1987,253943,1545928,2924,12109,155569,83341,229624,419969,896335,13159.96,218.5168,46.115551,156299,177.86423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,5.8000002,5,2137519,.063154399,66975,240.91727,219.4982,1101.807,2.868057,12.3,68957,248.04677,246.8745,.13859241,.18893491,.17650911,.1148672,.1227105,.1057698,,,41.279999,23.799999,,,,,,,,104.45,37.52,27.99,47.5,17.530001,22.85,167.48,14400000,20100000,17200000,11100000,12800000,9103849,13500000,18100000,16400000,11000000,13700000,13200000,1630066,1992021,1512695,902420,915525,507724,1550711,1884604,1566183,967012,1032106,751012,1833064,2032453,1928490,1207369,1073163,645387,1684428,2036165,2120411,1296545,1294213,748436,27800000,.057156,.0063951002,.0081749,.0532896,.0060504,.0075264,.082160197,.0082764002,.0090234997,.072870404,.0076524001,.0089520002,.074010603,.0067081,.0089972001,.070108503,.0068419999,.0098427003,.047961801,.0038012001,.0055653001,.047435999,.0041061002,.0059968,.050422601,.0037366999,.0048226998,.0536916,.0042018001,.0058351001,.038511001,.0021669001,.0029253,.0554455,.0032172999,.0035037999,2.416836,3.800411,6.252274,5.8329749,6.6315551,7.4318461,8.1223764,10.517985,43.557552,559.60071,299.78778,825.9856,1510.6798,3224.2266,2.3530867,3.7740831,6.3272233,5.7030749,6.7165775,7.3203149,8.0784483,5.5088801,5.3565865,4.4001102,2.8443975,7.0047069,9.4849339,39.459999,17.16,43.557552,3.7740831,913.46405,5560.8921,6.8172441,8.6235142,11.210332,44.719559,519.19189,341.37268,758.66052,1688.9225,3369.0186,25434,91.489212,4.516221,0
6,California,1988,261912,1607180,2936,11780,161055,86141,265913,407631,933636,14455.44,243.39481,42.778481,156299,182.34282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,5.3000002,5,2190151,.062983803,76171,267.26666,240.9173,1197.797,3.4927161,13.2,70783,248.3614,248.0468,.137426,.1853168,.1776884,.1186612,.1206845,.1053839,,,38.580002,12.82,,,,,,,,93.580002,33.48,22.42,46.599998,13.18,13.09,11.3,14400000,20100000,17200000,11100000,12800000,9103849,13500000,18100000,16400000,11000000,13700000,13200000,1630066,1992021,1512695,902420,915525,507724,1550711,1884604,1566183,967012,1032106,751012,1833064,2032453,1928490,1207369,1073163,645387,1684428,2036165,2120411,1296545,1294213,748436,28500000,.056569401,.0062890002,.0084060999,.052490201,.0059306002,.0077407002,.080358498,.0081599001,.0092839999,.070857197,.0074906,.0091666002,.074288301,.006823,.0093438998,.070136502,.0069102999,.0101864,.049441501,.0038961,.0059039001,.048787799,.0042103999,.0064214999,.0493729,.0037112001,.0050093001,.0523935,.0041709999,.0060266,.038278501,.0021635001,.0030455,.054981198,.0032281999,.0036869999,2.3530869,3.7740829,6.3272228,5.7030749,6.716578,7.3203149,8.0784483,10.301754,41.333332,565.10529,302.24911,933.02808,1430.2842,3275.9158,2.3323143,3.7216692,6.3370123,5.7112517,6.8384352,7.2656283,8.0943527,5.5136175,5.4424176,4.4691029,2.7304533,7.0882392,9.578826,41.279999,23.799999,41.333332,3.7216692,918.9895,5639.228,6.8232746,8.6375027,10.517985,43.557552,559.60071,299.78778,825.9856,1510.6798,3224.2266,27147,95.252632,4.5565329,0
6,California,1989,284136,1681516,3158,11966,172581,96431,298445,410468,972603,15844.89,275.56339,43.104881,156299,186.82141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,5.0999999,5,2247210,.062963799,87297,298.96234,267.26669,1333.172,3.8371451,12.9,72520,248.35617,248.3614,.1365965,.18316039,.1784988,.1226216,.1190902,.1050154,,,39.91,13.21,,,,,,,,90.910004,33.07,21.780001,49.580002,14.2,13.55,10.74,14400000,20100000,17200000,11100000,12800000,9103849,13500000,18100000,16400000,11000000,13700000,13200000,1630066,1992021,1512695,902420,915525,507724,1550711,1884604,1566183,967012,1032106,751012,1833064,2032453,1928490,1207369,1073163,645387,1684428,2036165,2120411,1296545,1294213,748436,29200000,.056074001,.0062124999,.0086649004,.0518093,.0058542001,.0079816002,.079213098,.0081032002,.0096859001,.069295198,.0073521999,.0095108002,.074438304,.006904,.0096682003,.070049599,.0069423001,.0104964,.050928801,.0040179002,.0062751998,.0501706,.0043485002,.0068806,.048518799,.0036966,.0052089002,.0512948,.0041515999,.0062195002,.038068701,.0021529,.0031528999,.0545532,.0032279,.0038598001,2.332314,3.721669,6.3370118,5.7112522,6.8384352,7.2656279,8.0943527,10.815068,40.97945,591.03082,330.24316,1022.0719,1405.7123,3330.8323,2.3809404,3.7130706,6.3818684,5.799829,6.9295869,7.2482996,8.1109772,5.5148849,5.5490761,4.5505433,2.6953621,7.1953163,9.6706018,38.580002,12.82,40.97945,3.7130706,973.06848,5758.6162,6.8804545,8.658452,10.301754,41.333332,565.10529,302.24911,933.02808,1430.2842,3275.9158,33041,113.15411,4.7287507,0
6,California,1990,311051,1654186,3553,12688,182602,112208,302214,400392,951580,17417.939,321.98801,58.76281,155973,191.05872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,5.8000002,5,2316752,.063252203,97309,326.54028,298.96231,1470.6801,2.029736,13.9,73910,248.02014,248.3562,.1362877,.181339,.1780659,.1251577,.11749461,.1045241,,,47.029999,18.26,,,,,,,,110.58,38.080002,28.559999,57.759998,19.860001,18.209999,16.299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29800000,.0556827,.0062591,.0088932002,.0513281,.0058936002,.008231,.078086898,.0080848997,.0099563999,.068191297,.0072662001,.0097532999,.074053504,.0069619999,.0098363999,.069610797,.0069583999,.0106448,.051778901,.0041479999,.0065708999,.0509432,.0044789999,.0072376998,.047656201,.0036881,.0053852,.050234001,.0041323001,.0063987998,.037788499,.0021512001,.003246,.0540962,.0032293999,.0040127998,2.38094,3.7130711,6.3818679,5.799829,6.9295869,7.2483001,8.1109772,11.922819,42.577183,612.75836,376.53693,1014.1409,1343.5973,3193.2214,2.4784541,3.7513185,6.4179707,5.931016,6.9217973,7.2031059,8.0687857,5.514864,5.6454468,4.6614747,2.9604697,7.2934804,9.7652559,39.91,13.21,42.577183,3.7513185,1043.7953,5550.96,6.9506187,8.621726,10.815068,40.97945,591.03082,330.24316,1022.0719,1405.7123,3330.8323,36705,123.17114,4.8135748,0
6,California,1991,331122,1726391,3859,12896,189428,124939,315615,424656,986120,18143.41,372.87839,96.764877,155973,194.90553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,7.8000002,5,2354923,.0630458,101808,334.89474,326.54031,1628.319,1.864087,15.7,74868,246.27632,248.0201,.1348556,.17428771,.17936119,.12805229,.1153246,.1053933,,,43.490002,16.690001,,,,,,,,98.300003,34.529999,25.309999,54.98,18.549999,16.52,14.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30400000,.054757498,.0062543,.0090234,.0505477,.0058853999,.0083873002,.074415401,.0077447002,.0101672,.064966403,.0069750999,.0100189,.0743635,.0070733,.0101463,.069782801,.0070548998,.0109404,.052712701,.0042723999,.0069833999,.051744498,.0046017002,.0077375998,.0465529,.0036477,.005593,.048822202,.0040932,.0066156001,.037941299,.0021857,.0034467001,.054198399,.0032573999,.0043637999,2.4784541,3.751318,6.4179711,5.931016,6.9217968,7.2031059,8.0687857,12.694079,42.421051,623.11841,410.98355,1038.2073,1396.8948,3243.8157,2.5411358,3.7476447,6.4347367,6.0185533,6.9452505,7.2420073,8.084506,5.5135098,5.7397928,4.7725692,3.4236004,7.3953032,9.8060627,47.029999,18.26,42.421051,3.7476447,1089.2172,5678.918,6.9932146,8.644516,11.922819,42.577183,612.75836,376.53693,1014.1409,1343.5973,3193.2214,39572,130.17105,4.8688493,0
6,California,1992,345624,1716137,3921,12761,198045,130897,320112,427491,968534,19303.529,429.12,155.3414,155973,198.11121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,9.3999996,5,2382803,.062998705,109496,354.35599,334.89471,1871.821,2.4254079,16.4,78786,254.97087,246.27631,.1340712,.16866569,.1806979,.13126031,.1147925,.1057454,,,42.509998,16.75,,,,,,,,87.209999,31.639999,23.75,54.73,18.76,16.59,14.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30900000,.054287501,.0062147002,.0091110002,.050101198,.0058383001,.0085185003,.071506999,.0074486001,.0103463,.062395699,.0067373002,.0102308,.074666299,.0072007002,.010425,.069986597,.0071848002,.0112345,.053833801,.0043877,.0073504001,.052792601,.0047312002,.0081645995,.0461688,.0036579,.0057780999,.048239801,.0041216002,.0068263002,.037992898,.0022115,.0036056,.054026999,.0032643999,.004644,2.541136,3.7476449,6.4347372,6.0185528,6.945251,7.2420068,8.084506,12.689321,41.297733,640.9223,423.6149,1035.9612,1383.4661,3134.4143,2.5407608,3.7208076,6.4629083,6.0488248,6.9430847,7.2323475,8.0501976,5.506454,5.7620516,4.8846183,3.8685074,7.534667,9.8680429,43.490002,16.690001,41.297733,3.7208076,1118.5243,5553.8413,7.0197654,8.6222448,12.694079,42.421051,623.11841,410.98355,1038.2073,1396.8948,3243.8157,43635,141.21359,4.9502735,0
6,California,1993,336381,1678884,4096,11766,194083,126436,319295,414182,945407,19874.66,458.3421,163.31731,155973,199.39348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,9.5,5,2394124,.0630541,119951,385.69452,354.35599,2004.588,2.219794,18.200001,78192,251.42122,254.9709,.1348989,.1629072,.1815495,.13345321,.1157389,.107326,,,43.496849,16.46797,,,,,,,,80.638039,30.34025,23.38579,56.621319,18.003241,16.43124,13.83451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31100000,.0544727,.0062287999,.0093323002,.050278101,.0058267,.0087603005,.068536401,.0071267998,.0104512,.059862901,.0064774998,.0104524,.0746888,.0073119998,.0107006,.069992602,.0072861998,.0115693,.054357398,.0045097,.0077728,.053306401,.0048543001,.0086526005,.046443999,.0036937001,.0060040001,.048372298,.0041644,.0070604999,.038587902,.002263,.0037763999,.054422799,.0033110001,.0049649002,2.540761,3.720808,6.4629078,6.0488248,6.9430852,7.232347,8.0501976,13.170418,37.832798,624.0611,406.54663,1026.672,1331.7749,3039.8938,2.5779731,3.6331763,6.4362483,6.0076985,6.9340777,7.1942677,8.019578,5.5411496,5.8260002,4.9276781,3.895757,7.6031938,9.8972006,42.509998,16.75,37.832798,3.6331763,1081.611,5398.3408,6.986207,8.5938473,12.689321,41.297733,640.9223,423.6149,1035.9612,1383.4661,3134.4143,44884,144.32155,4.972044,0
6,California,1994,318395,1622102,3703,10984,191548,112160,308205,384257,929640,20802.42,492.2005,111.171,155973,200.67575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,8.6000004,5,2393434,.062764801,126091,402.84665,385.69449,2177.696,2.3274369,17.9,81371,259.97125,251.4212,.13594159,.15633111,.1807701,.1361241,.1159796,.1083295,,,47.277908,15.93523,,,,,,,,80.159447,30.110979,24.94788,60.706219,18.051809,15.61205,13.43716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31300000,.054782201,.0062444001,.0095290001,.050581999,.0058225999,.0089814002,.065295801,.0067344001,.0104113,.057232499,.0061864001,.0104707,.0740996,.0072865002,.0108324,.069488503,.0072833002,.0117798,.055144601,.0046450002,.0081578996,.054095499,.0049723,.0091088004,.046363901,.0037207999,.0062187999,.048209101,.0042075999,.0072594001,.0389973,.002321,.0039292001,.054470599,.0033404999,.0052709002,2.5779729,3.6331761,6.4362478,6.007699,6.9340782,7.1942682,8.019578,11.830671,35.092651,611.97443,358.33865,984.68048,1227.6582,2970.0959,2.4706955,3.5579917,6.4166903,5.8814783,6.8923173,7.1128635,7.9963493,5.5271297,5.908083,4.9781084,3.4902918,7.6860228,9.9428244,43.496849,16.46797,35.092651,3.5579917,1017.2365,5182.4346,6.9248447,8.55303,13.170418,37.832798,624.0611,406.54663,1026.672,1331.7749,3039.8938,39132,125.02236,4.8284926,0
6,California,1995,305154,1536830,3531,10554,186458,104611,280479,353895,902456,22125.68,524.73053,92.49176,155973,201.95804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,7.9000001,5,2397319,.062669501,135646,430.62222,402.84659,2283.906,1.545585,16.700001,84517,268.30792,259.97131,.1372011,.1510911,.1789293,.1389201,.116405,.1097875,,,49.206009,15.7834,,,,,,,,79.028412,29.078569,25.42754,63.112068,17.98008,15.50263,13.05233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31500000,.055162799,.0062958002,.0097434996,.050931599,.0058570998,.0092102997,.062794797,.0064365002,.0103734,.055068798,.0059310999,.0104865,.073061898,.0072424002,.0109126,.068505503,.0072682998,.0119386,.056037799,.0047868001,.0085223,.054927599,.0051140999,.0095314998,.046362899,.0037332,.0064472002,.048156898,.0042331,.0074717002,.039628401,.0023771999,.0040914002,.054728299,.0033939001,.0055682999,2.470695,3.557992,6.4166899,5.8814778,6.8923168,7.112864,7.9963489,11.209524,33.504761,591.93018,332.09842,890.40955,1123.4762,2864.9397,2.4167638,3.5116875,6.3833885,5.8054314,6.7916813,7.0241828,7.9603024,5.5605712,5.9506426,5.020896,3.285131,7.7336426,10.004494,47.277908,15.93523,33.504761,3.5116875,968.74286,4878.8252,6.875999,8.4926596,11.830671,35.092651,611.97443,358.33865,984.68048,1227.6582,2970.0959,36230,115.01588,4.74507,0
6,California,1996,274996,1385135,2916,10244,167614,94222,242466,312212,830457,23678.619,549.12091,88.869652,155973,203.88144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,7.3000002,5,2411179,.062751099,146049,459.27359,430.62219,2445.3191,1.840547,16.9,84517,265.77673,268.30789,.1392103,.1466514,.1762141,.1426578,.116766,.110666,,,53.122139,16.199619,,,,,,,,85.904427,30.62689,26.95281,68.650383,19.582781,15.68323,12.68889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31800000,.055907998,.0064074998,.0099347997,.051599499,.0059432001,.0094173001,.060697202,.0062134,.0102685,.053345401,.0057138,.0104131,.071672,.0071685002,.0109255,.067233197,.0071983999,.0120165,.057346798,.0049827001,.0088897999,.056165699,.0053034001,.0099694002,.046366699,.0037227999,.0066632,.048101999,.0042384998,.0076728002,.039981399,.0024309999,.0042360998,.054761,.0034278999,.0058285999,2.416764,3.511688,6.383389,5.8054309,6.7916808,7.0241828,7.9603019,9.1698112,32.213837,527.08807,296.29559,762.47168,981.79877,2611.5,2.2159166,3.4723961,6.2673678,5.6913576,6.6365652,6.8893862,7.8676801,5.592135,6.0306854,5.0450354,3.2238872,7.8019309,10.072328,49.206009,15.7834,32.213837,3.4723961,864.76727,4355.7705,6.7624602,8.3792572,11.209524,33.504761,591.93018,332.09842,890.40955,1123.4762,2864.9397,30870,97.07547,4.5754886,0
